"Wage","Associate's","Bachelor's","Doctorate","High School","Master's","None","GDP per capita","Unemployment"
158100,0,0,0,0,1,0,12578.359,5.35
147300,0,0,0,0,1,0,12578.359,5.35
168100,0,0,0,0,1,0,12578.359,5.35
114234,0,0,1,0,0,0,12518.036,3.7
74506,0,0,0,0,1,0,12578.359,5.35
80000,0,0,0,0,1,0,12578.359,5.35
75712,0,0,0,0,1,0,12578.359,5.35
113630,0,0,1,0,0,0,12578.359,5.35
99075,0,0,0,0,1,0,12578.359,5.35
45550,0,0,0,0,0,0,32793.3645,2.8
61000,0,0,1,0,0,0,12578.359,5.35
50000,0,0,0,0,1,0,32526.65,3.7
594243,0,0,0,0,0,0,54580.308,5.35
80205,0,1,0,0,0,0,12578.359,5.35
1e+05,0,0,0,0,1,0,31435.547,12.5
50066,0,1,0,0,0,0,32793.3645,2.8
53747,0,0,0,0,1,0,32526.65,3.7
86000,0,1,0,0,0,0,12450.6815,3.05
150485,0,1,0,0,0,0,12450.6815,3.05
87400,0,0,0,0,1,0,1945.012,22.6
177770,0,0,0,0,1,0,54580.308,5.35
197770,0,0,0,0,1,0,12578.359,5.35
117770,0,0,0,0,1,0,12578.359,5.35
157770,0,0,0,0,1,0,12578.359,5.35
117770,0,0,0,0,1,0,12578.359,5.35
189562,0,0,0,0,1,0,12578.359,5.35
151321.85,0,1,0,0,0,0,12450.6815,3.05
143700,0,0,0,0,1,0,12578.359,5.35
144040,0,0,0,0,1,0,12578.359,5.35
220000,0,0,1,0,0,0,12578.359,5.35
109220,0,0,0,0,1,0,12578.359,5.35
195000,0,0,0,0,1,0,12578.359,5.35
69493,0,0,0,0,1,0,12578.359,5.35
91645,0,1,0,0,0,0,12578.359,5.35
77854,0,0,0,0,1,0,54580.308,5.35
71900,0,0,1,0,0,0,12578.359,5.35
35,0,1,0,0,0,0,3745.6325,4.9
171078,0,0,0,0,1,0,79412.062,3.6
133661,0,0,0,0,0,1,54580.308,5.35
99300,0,0,0,0,1,0,12578.359,5.35
44803,0,1,0,0,0,0,12578.359,5.35
123900,0,1,0,0,0,0,12578.359,5.35
85000,0,0,0,0,1,0,12578.359,5.35
92000,0,0,0,0,1,0,4157.4145,7.25
126277,0,0,0,0,1,0,12578.359,5.35
65666,0,0,0,0,1,0,12578.359,5.35
75670,0,0,0,0,1,0,12578.359,5.35
159619,0,0,0,0,1,0,49015.6565,3.6
150000,0,0,0,0,1,0,10127.2495,8.65
105000,0,1,0,0,0,0,12450.6815,3.05
167790,0,0,1,0,0,0,12578.359,5.35
180000,0,0,0,0,1,0,12578.359,5.35
94000,0,1,0,0,0,0,12578.359,5.35
180000,0,0,0,0,1,0,12578.359,5.35
157477,0,0,0,0,1,0,12578.359,5.35
130894,0,0,0,0,1,0,12578.359,5.35
109000,0,0,0,0,1,0,12578.359,5.35
157477,0,0,0,0,1,0,12578.359,5.35
123614,0,0,1,0,0,0,54580.308,5.35
132000,0,1,0,0,0,0,12578.359,5.35
144726,0,0,0,0,1,0,12578.359,5.35
123614,0,0,0,0,1,0,12578.359,5.35
130894,0,0,0,0,1,0,12578.359,5.35
157477,0,0,0,0,1,0,12578.359,5.35
156000,0,0,1,0,0,0,12578.359,5.35
186000,0,0,0,0,1,0,12578.359,5.35
125000,0,0,0,0,1,0,12578.359,5.35
143700,0,0,0,0,1,0,12578.359,5.35
203000,0,0,0,0,0,1,54580.308,5.35
81598.4,0,0,0,0,1,0,32793.3645,2.8
168834,0,0,0,0,1,0,12578.359,5.35
112861,0,0,0,0,1,0,11735.4825,9.95
139033.13,0,0,0,0,1,0,16998.561,5.6
146000,0,0,0,0,1,0,12578.359,5.35
235000,0,0,1,0,0,0,12578.359,5.35
197510,0,0,0,0,1,0,12578.359,5.35
122000,0,1,0,0,0,0,54580.308,5.35
80000,0,0,1,0,0,0,12578.359,5.35
80000,0,0,0,0,1,0,12578.359,5.35
48000,0,0,0,0,1,0,12578.359,5.35
150000,0,0,1,0,0,0,32793.3645,2.8
115502,0,0,0,0,1,0,12578.359,5.35
79851,0,0,0,0,1,0,12578.359,5.35
75000,0,0,0,0,1,0,4870.7305,5.6
97177.6,0,0,0,0,1,0,12578.359,5.35
99907,0,0,1,0,0,0,12578.359,5.35
151570,0,0,0,0,1,0,12578.359,5.35
49712,0,0,0,0,1,0,12578.359,5.35
98467,0,0,1,0,0,0,12578.359,5.35
204000,0,0,1,0,0,0,32793.3645,2.8
83000,0,0,1,0,0,0,12578.359,5.35
62500,0,0,1,0,0,0,12578.359,5.35
64085,0,0,0,0,1,0,12578.359,5.35
385000,0,0,0,0,0,0,54580.308,5.35
265034,0,0,0,0,0,0,10949.056,5.75
55161.6,0,1,0,0,0,0,3745.6325,4.9
56576,0,1,0,0,0,0,3745.6325,4.9
42723,0,0,0,1,0,0,32793.3645,2.8
179026,0,1,0,0,0,0,54580.308,5.35
141000,0,0,0,0,1,0,12578.359,5.35
185000,0,0,0,0,1,0,13832.3245,6.7
90522,0,0,0,0,1,0,12578.359,5.35
149945,0,0,0,0,1,0,1945.012,22.6
90251,0,0,0,0,1,0,1945.012,22.6
116563,0,0,0,0,1,0,12578.359,5.35
85155,0,0,0,0,1,0,12578.359,5.35
113750,0,1,0,0,0,0,4870.7305,5.6
110000,0,0,0,0,1,0,12578.359,5.35
210000,0,0,1,0,0,0,12578.359,5.35
110115,0,0,1,0,0,0,12578.359,5.35
225000,0,0,0,0,1,0,54580.308,5.35
150000,0,0,1,0,0,0,12578.359,5.35
177000,0,0,0,0,1,0,12578.359,5.35
111094,0,0,0,0,1,0,12578.359,5.35
110094,0,1,0,0,0,0,47414.5395,3.95
92560,0,1,0,0,0,0,1555.709,7.35
144726,0,0,0,0,1,0,12578.359,5.35
134000,0,1,0,0,0,0,10127.2495,8.65
123614,0,0,0,0,1,0,12578.359,5.35
1e+05,0,1,0,0,0,0,11735.4825,9.95
157477,0,0,0,0,1,0,12578.359,5.35
130894,0,0,1,0,0,0,12578.359,5.35
140920,0,0,0,0,1,0,12578.359,5.35
157477,0,0,0,0,1,0,12578.359,5.35
130894,0,0,0,0,1,0,12578.359,5.35
123614,0,0,1,0,0,0,12578.359,5.35
157477,0,0,0,0,1,0,12578.359,5.35
119350,0,0,0,0,1,0,12578.359,5.35
157477,0,0,0,0,1,0,12578.359,5.35
98779,0,1,0,0,0,0,12578.359,5.35
157477,0,1,0,0,0,0,12578.359,5.35
130894,0,0,0,0,1,0,12578.359,5.35
157477,0,0,0,0,1,0,12578.359,5.35
157477,0,0,0,0,1,0,12578.359,5.35
144726,0,0,0,0,1,0,12578.359,5.35
157477,0,0,0,0,1,0,12578.359,5.35
157477,0,0,0,0,1,0,12578.359,5.35
157477,0,0,1,0,0,0,12578.359,5.35
140920,0,0,0,0,1,0,12578.359,5.35
79690,0,1,0,0,0,0,3745.6325,4.9
119350,0,0,0,0,1,0,12578.359,5.35
104291,0,1,0,0,0,0,4212.8895,2.15
119933,0,0,0,0,1,0,12578.359,5.35
118373,0,0,0,0,1,0,12578.359,5.35
157477,0,0,0,0,1,0,12578.359,5.35
157477,0,0,0,0,1,0,12578.359,5.35
98550,0,0,0,0,1,0,44153.444,7.35
120000,0,0,0,0,1,0,12578.359,5.35
143700,0,0,0,0,1,0,32526.65,3.7
142800,0,0,1,0,0,0,12578.359,5.35
124500,0,1,0,0,0,0,12518.036,3.7
162510,0,0,0,0,1,0,12578.359,5.35
115000,0,1,0,0,0,0,32793.3645,2.8
72051,0,1,0,0,0,0,12578.359,5.35
116043,0,1,0,0,0,0,98088.9785,3.45
116272,0,0,0,0,1,0,12578.359,5.35
116550,0,0,0,0,1,0,65504.595,3.7
76268.1,0,0,0,0,1,0,12578.359,5.35
142000,0,0,0,0,1,0,12578.359,5.35
170000,0,0,0,0,1,0,12578.359,5.35
80000,0,0,1,0,0,0,12578.359,5.35
80000,0,0,0,0,1,0,2411.9855,8.65
80000,0,0,0,0,1,0,12578.359,5.35
145000,0,0,0,0,1,0,12578.359,5.35
108150,0,0,0,0,1,0,49015.6565,3.6
152975,0,0,0,0,1,0,12578.359,5.35
93040.25,0,0,0,0,1,0,33905.298,2.6
87797,0,0,0,0,1,0,12578.359,5.35
124000,0,0,0,0,1,0,12578.359,5.35
99694,0,0,1,0,0,0,12578.359,5.35
82399.98,0,1,0,0,0,0,12578.359,5.35
98889,0,0,1,0,0,0,12578.359,5.35
67990.26,0,1,0,0,0,0,1945.012,22.6
79914,0,0,0,0,0,0,12578.359,5.35
52915,0,0,0,0,1,0,12578.359,5.35
365000,0,0,0,0,0,0,50741.637,3.05
71837,0,0,1,0,0,0,12578.359,5.35
72955,0,0,1,0,0,0,32793.3645,2.8
52000,0,0,1,0,0,0,54580.308,5.35
51.6,0,1,0,0,0,0,32793.3645,2.8
64532,0,0,0,0,1,0,32526.65,3.7
259022,0,0,0,0,1,0,14567.755,3.55
175000,0,1,0,0,0,0,47414.5395,3.95
90522,0,0,0,0,1,0,12578.359,5.35
53196,0,0,0,0,1,0,12578.359,5.35
89050,0,0,0,0,1,0,12578.359,5.35
88595,0,0,0,0,1,0,12578.359,5.35
159619,0,1,0,0,0,0,32793.3645,2.8
120000,0,0,1,0,0,0,12578.359,5.35
225000,0,1,0,0,0,0,3540.4745,35.6
75670,0,0,0,0,1,0,12578.359,5.35
2e+05,0,1,0,0,0,0,20137.0695,2.85
135900,0,0,0,0,1,0,12578.359,5.35
143005,0,1,0,0,0,0,3540.4745,35.6
150000,0,0,1,0,0,0,12578.359,5.35
170700,0,0,0,0,1,0,12578.359,5.35
70845,0,0,0,0,1,0,12578.359,5.35
139005,0,0,0,0,1,0,12578.359,5.35
145000,0,0,0,0,1,0,12578.359,5.35
95000,0,0,0,0,1,0,12578.359,5.35
104666,0,0,0,0,1,0,1945.012,22.6
136427,0,0,0,0,1,0,12578.359,5.35
159391,0,0,0,0,1,0,12578.359,5.35
145801,0,1,0,0,0,0,54580.308,5.35
127477,0,1,0,0,0,0,32793.3645,2.8
157477,0,0,0,0,1,0,12578.359,5.35
105000,0,0,0,0,1,0,12578.359,5.35
180000,0,0,0,0,1,0,12578.359,5.35
201000,0,1,0,0,0,0,12578.359,5.35
120000,0,1,0,0,0,0,4212.8895,2.15
162750,0,0,0,0,1,0,12578.359,5.35
144726,0,1,0,0,0,0,4870.7305,5.6
193300,0,0,0,0,1,0,12578.359,5.35
167710,0,0,0,0,1,0,12578.359,5.35
140920,0,0,1,0,0,0,12578.359,5.35
157477,0,0,0,0,1,0,12578.359,5.35
130000,0,1,0,0,0,0,12578.359,5.35
140920,0,0,0,0,1,0,12578.359,5.35
158100,0,0,0,0,1,0,12578.359,5.35
170940,0,0,0,0,1,0,12578.359,5.35
120182,0,0,0,0,1,0,54580.308,5.35
143700,0,0,0,0,1,0,12578.359,5.35
143700,0,1,0,0,0,0,12578.359,5.35
137300,0,1,0,0,0,0,54580.308,5.35
191700,0,0,0,0,1,0,54580.308,5.35
159600,0,0,0,0,1,0,33905.298,2.6
109595,0,0,0,0,1,0,12578.359,5.35
103090,0,1,0,0,0,0,12518.036,3.7
102500,0,0,0,0,1,0,12578.359,5.35
80000,0,0,0,0,1,0,12578.359,5.35
118450,0,0,0,0,1,0,12578.359,5.35
58739,0,1,0,0,0,0,12450.6815,3.05
98946,0,1,0,0,0,0,10127.2495,8.65
91800,0,0,1,0,0,0,32793.3645,2.8
23.94,0,1,0,0,0,0,3745.6325,4.9
160000,0,0,0,0,1,0,32526.65,3.7
69410,0,0,0,0,1,0,32526.65,3.7
223000,0,0,0,0,1,0,54580.308,5.35
107162,0,0,0,0,1,0,54580.308,5.35
157269,0,0,0,0,1,0,54580.308,5.35
96054,0,0,0,0,1,0,12578.359,5.35
109051,0,0,1,0,0,0,12578.359,5.35
1e+05,0,0,0,0,1,0,12578.359,5.35
117767,0,0,1,0,0,0,3745.6325,4.9
88670.14,0,0,0,0,1,0,12578.359,5.35
81890,0,0,0,0,0,0,12578.359,5.35
215909,0,0,0,0,0,0,47414.5395,3.95
61000,0,0,1,0,0,0,12578.359,5.35
71910,0,0,0,0,1,0,32793.3645,2.8
270000,0,0,1,0,0,0,44153.444,7.35
60475,0,0,1,0,0,0,54580.308,5.35
52500,0,1,0,0,0,0,3745.6325,4.9
37316,0,1,0,0,0,0,31435.547,12.5
37316,0,1,0,0,0,0,6831.44,10.65
37316,0,1,0,0,0,0,31435.547,12.5
37316,0,1,0,0,0,0,16027.205,8.35
37316,0,1,0,0,0,0,31435.547,12.5
37316,0,1,0,0,0,0,16027.205,8.35
43782,0,1,0,0,0,0,3745.6325,4.9
43782,0,1,0,0,0,0,3745.6325,4.9
85000,0,0,0,0,1,0,4358.605,9
133500,0,0,0,0,0,0,4157.4145,7.25
2e+05,0,0,0,0,0,0,4407.307,22.9
286874,0,0,0,0,0,0,54580.308,5.35
67704,0,1,0,0,0,0,3745.6325,4.9
56576,0,1,0,0,0,0,3745.6325,4.9
56576,0,1,0,0,0,0,3745.6325,4.9
56576,0,1,0,0,0,0,3745.6325,4.9
56576,0,1,0,0,0,0,3745.6325,4.9
56576,0,1,0,0,0,0,3745.6325,4.9
56576,0,1,0,0,0,0,3745.6325,4.9
56576,0,1,0,0,0,0,3745.6325,4.9
56576,0,1,0,0,0,0,3745.6325,4.9
56576,0,1,0,0,0,0,3745.6325,4.9
56576,0,1,0,0,0,0,3745.6325,4.9
56576,0,1,0,0,0,0,3745.6325,4.9
56576,0,1,0,0,0,0,3745.6325,4.9
56576,0,1,0,0,0,0,3745.6325,4.9
50000,0,1,0,0,0,0,47410.443,3.5
130000,0,0,0,0,1,0,12578.359,5.35
202000,0,1,0,0,0,0,47410.443,3.5
155480,0,0,0,0,1,0,12578.359,5.35
130000,0,0,0,0,1,0,12578.359,5.35
121400,0,0,0,0,1,0,32526.65,3.7
77000,0,0,0,0,1,0,32526.65,3.7
159619,0,0,0,0,1,0,12578.359,5.35
169000,0,0,0,0,1,0,12578.359,5.35
95000,0,0,0,0,1,0,12578.359,5.35
107000,0,1,0,0,0,0,10127.2495,8.65
143600,0,0,0,0,1,0,12578.359,5.35
130000,0,1,0,0,0,0,10127.2495,8.65
99950,0,0,0,0,1,0,12578.359,5.35
99950,0,0,0,0,1,0,12578.359,5.35
99950,0,0,0,0,1,0,12578.359,5.35
136802,0,1,0,0,0,0,12578.359,5.35
137000,0,0,0,0,1,0,12578.359,5.35
91000,0,0,0,0,0,0,4960.05,21.8
123614,0,1,0,0,0,0,4212.8895,2.15
149000,0,0,0,0,1,0,12578.359,5.35
143700,0,0,0,0,1,0,12578.359,5.35
157477,0,0,0,0,1,0,12578.359,5.35
145454,0,0,0,0,1,0,54580.308,5.35
167710,0,0,0,0,1,0,12578.359,5.35
167710,0,0,0,0,1,0,12578.359,5.35
167710,0,0,0,0,1,0,12578.359,5.35
130894,0,0,0,0,1,0,32526.65,3.7
109054,0,1,0,0,0,0,3745.6325,4.9
197770,0,0,0,0,1,0,12578.359,5.35
187182,0,0,1,0,0,0,50741.637,3.05
157770,0,0,0,0,1,0,12578.359,5.35
197770,0,0,0,0,1,0,12578.359,5.35
117770,0,0,0,0,1,0,12578.359,5.35
157770,0,0,0,0,1,0,12578.359,5.35
189562,0,0,0,0,1,0,12578.359,5.35
157770,0,0,0,0,1,0,12578.359,5.35
197770,0,0,0,0,1,0,12578.359,5.35
157770,0,0,0,0,1,0,12578.359,5.35
137259,0,0,1,0,0,0,12578.359,5.35
117770,0,0,0,0,1,0,12578.359,5.35
117770,0,0,0,0,1,0,12518.036,3.7
117770,0,0,0,0,1,0,12578.359,5.35
117770,0,0,0,0,1,0,12578.359,5.35
218280,0,1,0,0,0,0,16027.205,8.35
157770,0,0,0,0,1,0,12578.359,5.35
189562,0,0,0,0,1,0,12578.359,5.35
157770,0,0,0,0,1,0,12578.359,5.35
157770,0,0,0,0,1,0,12578.359,5.35
157770,0,0,0,0,1,0,12578.359,5.35
153900,0,0,1,0,0,0,21811.635,11.65
130894,0,0,0,0,1,0,12578.359,5.35
142800,0,0,1,0,0,0,4212.8895,2.15
140920,0,0,0,0,1,0,12578.359,5.35
137179,0,0,0,0,1,0,12578.359,5.35
169600,0,1,0,0,0,0,86581.5005,2
143700,0,1,0,0,0,0,54580.308,5.35
143700,0,0,0,0,1,0,12578.359,5.35
143700,0,0,0,0,1,0,12578.359,5.35
158100,0,0,0,0,1,0,12578.359,5.35
158100,0,0,0,0,1,0,12578.359,5.35
158100,0,1,0,0,0,0,7204.9745,1.25
143700,0,1,0,0,0,0,12578.359,5.35
143700,0,1,0,0,0,0,12578.359,5.35
158100,0,0,0,0,1,0,12578.359,5.35
143700,0,0,0,0,1,0,12578.359,5.35
158100,0,0,0,0,1,0,54580.308,5.35
146324.64,0,0,0,0,1,0,12450.6815,3.05
159619,0,0,0,0,1,0,4960.05,21.8
135000,0,0,0,0,1,0,20137.0695,2.85
175000,0,0,0,0,1,0,12578.359,5.35
165996,0,1,0,0,0,0,12578.359,5.35
175000,0,1,0,0,0,0,12578.359,5.35
130000,0,0,0,0,1,0,12578.359,5.35
130000,0,0,0,0,1,0,12578.359,5.35
130000,0,1,0,0,0,0,12578.359,5.35
144000,0,0,0,0,1,0,12578.359,5.35
181085,0,0,0,0,1,0,12578.359,5.35
120000,0,0,0,0,1,0,12578.359,5.35
108035,0,0,1,0,0,0,12578.359,5.35
72000,0,0,0,0,1,0,32793.3645,2.8
41808,0,0,0,0,1,0,32793.3645,2.8
175096,0,0,0,0,0,0,1945.012,22.6
230000,0,0,0,0,0,0,32793.3645,2.8
44500,0,0,1,0,0,0,4870.7305,5.6
46082,0,0,0,0,1,0,31435.547,12.5
80363.54,0,0,0,0,1,0,12578.359,5.35
121000,0,0,0,0,0,0,54580.308,5.35
175000,0,1,0,0,0,0,54580.308,5.35
150000,0,0,0,0,1,0,12578.359,5.35
127000,0,0,0,0,1,0,86581.5005,2
127000,0,0,0,0,1,0,10127.2495,8.65
92248,0,0,0,0,1,0,12578.359,5.35
43534,0,1,0,0,0,0,49015.6565,3.6
70000,0,0,0,0,1,0,12578.359,5.35
130000,0,0,0,0,1,0,12578.359,5.35
85000,0,0,0,0,1,0,12578.359,5.35
140000,0,0,0,0,1,0,12578.359,5.35
150000,0,0,0,0,1,0,1945.012,22.6
139871.38,0,0,0,0,1,0,54580.308,5.35
110500,0,1,0,0,0,0,6411.3635,33.15
98072,0,1,0,0,0,0,1555.709,7.35
157477,0,0,0,0,1,0,12578.359,5.35
130894,0,0,0,0,1,0,12578.359,5.35
104291,0,1,0,0,0,0,5717.73,6.5
157477,0,0,0,0,1,0,12578.359,5.35
119350,0,0,0,0,1,0,12578.359,5.35
130894,0,0,0,0,1,0,12578.359,5.35
157477,0,0,0,0,1,0,12578.359,5.35
157477,0,0,0,0,1,0,12578.359,5.35
157477,0,0,0,0,1,0,12578.359,5.35
157477,0,0,0,0,1,0,12578.359,5.35
123000,0,0,0,0,1,0,1945.012,22.6
104291,0,1,0,0,0,0,86581.5005,2
157477,0,0,0,0,1,0,32526.65,3.7
157477,0,0,0,0,1,0,12578.359,5.35
133000,0,0,0,0,1,0,12578.359,5.35
130894,0,0,0,0,1,0,12578.359,5.35
130894,0,0,0,0,1,0,12578.359,5.35
210000,0,0,0,0,1,0,12578.359,5.35
119350,0,0,0,0,1,0,12578.359,5.35
143700,0,0,0,0,1,0,12578.359,5.35
140920,0,0,0,0,1,0,12578.359,5.35
89840.4,0,0,0,0,1,0,4212.8895,2.15
98500,0,0,0,0,1,0,12578.359,5.35
271500,0,1,0,0,0,0,54580.308,5.35
184743,0,0,0,0,1,0,12578.359,5.35
146060,0,0,0,0,1,0,12578.359,5.35
135000,0,0,0,0,1,0,12578.359,5.35
111654,0,1,0,0,0,0,12450.6815,3.05
103500,0,1,0,0,0,0,54580.308,5.35
109847.49,0,0,0,0,1,0,12578.359,5.35
110000,0,0,1,0,0,0,12450.6815,3.05
74800,0,1,0,0,0,0,13832.3245,6.7
147035,0,0,0,0,0,0,12578.359,5.35
63814,0,0,0,0,1,0,32526.65,3.7
255000,0,0,0,0,0,0,6831.44,10.65
126402,0,0,0,0,1,0,1945.012,22.6
1e+05,0,1,0,0,0,0,12578.359,5.35
67700,0,1,0,0,0,0,12578.359,5.35
50000,0,0,0,0,1,0,12578.359,5.35
15.29,0,1,0,0,0,0,3745.6325,4.9
80000,0,0,0,0,1,0,1945.012,22.6
116251,0,1,0,0,0,0,10127.2495,8.65
180000,0,0,1,0,0,0,21811.635,11.65
115566,0,0,0,0,1,0,12578.359,5.35
190000,0,0,0,0,1,0,12578.359,5.35
144726,0,0,0,0,1,0,12578.359,5.35
123614,0,0,0,0,1,0,54580.308,5.35
140920,0,0,0,0,1,0,12578.359,5.35
123614,0,0,0,0,1,0,12578.359,5.35
123614,0,0,0,0,1,0,12578.359,5.35
123614,0,0,0,0,1,0,12578.359,5.35
79914,0,1,0,0,0,0,3745.6325,4.9
144726,0,0,0,0,1,0,12578.359,5.35
130894,0,0,0,0,1,0,12578.359,5.35
119933,0,0,0,0,1,0,12578.359,5.35
104291,0,1,0,0,0,0,32793.3645,2.8
167000,0,0,0,0,1,0,12578.359,5.35
175200,0,1,0,0,0,0,54580.308,5.35
143700,0,0,0,0,1,0,12578.359,5.35
143700,0,0,0,0,1,0,12578.359,5.35
143700,0,0,0,0,1,0,12578.359,5.35
157477,0,0,1,0,0,0,12578.359,5.35
143700,0,0,0,0,1,0,32526.65,3.7
2e+05,0,0,0,0,1,0,12578.359,5.35
143700,0,1,0,0,0,0,16027.205,8.35
168944,0,0,0,0,1,0,12578.359,5.35
167710,0,1,0,0,0,0,54580.308,5.35
168100,0,0,0,0,1,0,12578.359,5.35
119500,0,0,0,0,1,0,12578.359,5.35
160000,0,1,0,0,0,0,54580.308,5.35
80400,0,1,0,0,0,0,3745.6325,4.9
119475,0,0,0,0,1,0,12578.359,5.35
125000,0,0,1,0,0,0,12578.359,5.35
1e+05,0,0,1,0,0,0,10127.2495,8.65
142800,0,0,0,0,1,0,12578.359,5.35
95000,0,0,0,0,1,0,12578.359,5.35
110000,0,0,0,0,1,0,12578.359,5.35
80000,0,0,0,0,1,0,12578.359,5.35
135000,0,0,0,0,1,0,12578.359,5.35
105000,0,0,0,0,1,0,3341.996,5.3
86424,0,1,0,0,0,0,12518.036,3.7
164800,0,0,0,0,1,0,12578.359,5.35
83262,0,0,0,0,1,0,12578.359,5.35
174845,0,0,0,0,1,0,54580.308,5.35
148700,0,0,0,0,1,0,12578.359,5.35
148700,0,0,0,0,1,0,12578.359,5.35
85977,0,0,0,0,1,0,1945.012,22.6
94950,0,1,0,0,0,0,54580.308,5.35
110000,0,1,0,0,0,0,31435.547,12.5
84032,0,0,0,0,1,0,54580.308,5.35
96262,0,0,0,0,1,0,32526.65,3.7
161031,0,0,0,0,0,0,12578.359,5.35
43370,0,1,0,0,0,0,49015.6565,3.6
134200,0,0,0,0,1,0,12578.359,5.35
222000,0,0,0,0,1,0,47414.5395,3.95
62000,0,1,0,0,0,0,32526.65,3.7
275000,0,0,0,0,0,0,54580.308,5.35
208000,0,0,0,0,0,0,4157.4145,7.25
150000,0,0,0,0,1,0,32526.65,3.7
175947,0,1,0,0,0,0,54580.308,5.35
150702,0,0,0,0,1,0,12578.359,5.35
146182,0,1,0,0,0,0,54580.308,5.35
44803,0,0,0,0,1,0,12578.359,5.35
250000,0,0,0,0,1,0,50741.637,3.05
211494,0,1,0,0,0,0,5313.746,6.35
137800,0,0,0,0,1,0,12578.359,5.35
173600,0,0,1,0,0,0,7473.0565,16.85
99000,0,1,0,0,0,0,54580.308,5.35
58802,0,0,0,0,1,0,32526.65,3.7
63500,0,1,0,0,0,0,6279.302,4.55
85155,0,1,0,0,0,0,12578.359,5.35
146000,0,1,0,0,0,0,54580.308,5.35
65666,0,0,0,0,1,0,12578.359,5.35
60965,0,0,0,0,1,0,12578.359,5.35
150000,0,1,0,0,0,0,12578.359,5.35
159619,0,1,0,0,0,0,12450.6815,3.05
143042,0,0,0,0,1,0,12578.359,5.35
74880,0,0,0,0,1,0,32793.3645,2.8
115000,0,0,0,0,1,0,12578.359,5.35
116834,0,0,1,0,0,0,12578.359,5.35
91790,0,0,0,0,1,0,12578.359,5.35
83581,0,0,0,0,1,0,79412.062,3.6
82701,0,1,0,0,0,0,54580.308,5.35
104291,0,0,0,0,1,0,12578.359,5.35
130894,0,0,0,0,1,0,12578.359,5.35
140920,0,0,0,0,1,0,12578.359,5.35
140920,0,0,0,0,1,0,12578.359,5.35
98779,0,1,0,0,0,0,12450.6815,3.05
130894,0,0,0,0,1,0,12578.359,5.35
130894,0,0,0,0,1,0,12578.359,5.35
157477,0,0,0,0,1,0,12578.359,5.35
140920,0,0,0,0,1,0,12578.359,5.35
157477,0,0,0,0,1,0,12578.359,5.35
162510,0,1,0,0,0,0,32526.65,3.7
140920,0,0,0,0,1,0,12578.359,5.35
140920,0,0,0,0,1,0,12578.359,5.35
157477,0,0,0,0,1,0,12578.359,5.35
97760,0,1,0,0,0,0,12578.359,5.35
103550,0,0,0,0,1,0,12578.359,5.35
150050,0,0,0,0,1,0,12578.359,5.35
145454,0,1,0,0,0,0,12578.359,5.35
80000,0,1,0,0,0,0,54580.308,5.35
157477,0,0,0,0,1,0,14567.755,3.55
130894,0,0,0,0,1,0,12578.359,5.35
142800,0,0,1,0,0,0,12578.359,5.35
141860,0,0,0,0,1,0,32526.65,3.7
143700,0,0,0,0,1,0,12578.359,5.35
158100,0,0,0,0,1,0,12578.359,5.35
62670,0,0,1,0,0,0,12578.359,5.35
131800,0,0,0,0,1,0,12578.359,5.35
86638,0,0,0,0,1,0,10127.2495,8.65
110500,0,1,0,0,0,0,7634.573,7.25
180000,0,0,0,0,1,0,12578.359,5.35
128129,0,1,0,0,0,0,12578.359,5.35
167000,0,0,1,0,0,0,12578.359,5.35
135000,0,0,0,0,1,0,32526.65,3.7
83595,0,0,0,0,1,0,32526.65,3.7
61901,0,0,0,0,1,0,12578.359,5.35
144000,0,0,0,0,1,0,5717.73,6.5
150000,0,0,0,0,1,0,44153.444,7.35
61838,0,0,0,0,1,0,12578.359,5.35
76315,0,0,0,0,1,0,12578.359,5.35
95326,0,1,0,0,0,0,13832.3245,6.7
65915,0,1,0,0,0,0,11735.4825,9.95
97990,0,0,0,0,1,0,1555.709,7.35
97552,0,0,0,0,1,0,36684.4655,7.9
82000,0,0,0,0,1,0,12578.359,5.35
112087,0,0,0,0,1,0,54580.308,5.35
1e+05,0,1,0,0,0,0,54580.308,5.35
95000,0,0,0,0,1,0,12578.359,5.35
135584,0,0,1,0,0,0,4358.605,9
46000,0,0,1,0,0,0,50741.637,3.05
91104,0,0,0,0,1,0,12578.359,5.35
84240,0,0,1,0,0,0,12578.359,5.35
60000,0,0,0,0,1,0,12578.359,5.35
150000,0,0,1,0,0,0,32793.3645,2.8
63177,0,0,0,0,1,0,12578.359,5.35
43810,0,1,0,0,0,0,12450.6815,3.05
90897.45,0,0,0,0,1,0,12578.359,5.35
149645,0,1,0,0,0,0,54580.308,5.35
85696,0,1,0,0,0,0,4157.4145,7.25
190000,0,0,0,0,0,0,54580.308,5.35
248850,0,0,0,0,0,0,54580.308,5.35
198000,0,0,0,0,0,0,54580.308,5.35
198000,0,0,0,0,0,0,10949.056,5.75
198000,0,0,0,0,0,0,54580.308,5.35
22.25,0,1,0,0,0,0,3745.6325,4.9
79955,0,0,0,0,1,0,12578.359,5.35
198900,0,0,0,0,0,0,26339.295,6.35
80000,0,0,0,0,1,0,12578.359,5.35
60000,0,0,0,0,1,0,12578.359,5.35
64500,0,0,0,0,1,0,12578.359,5.35
127400,0,0,0,0,1,0,12578.359,5.35
165000,0,0,0,0,0,1,54580.308,5.35
120000,0,1,0,0,0,0,31435.547,12.5
